timestamp,open,high,low,close,volume
2025-01-01 00:00:00,2.0796,2.1081,2.077,2.1059,805215.0
2025-01-01 01:00:00,2.1064,2.1072,2.0893,2.0902,512096.0
2025-01-01 02:00:00,2.0897,2.1019,2.089,2.1004,367095.0
2025-01-01 03:00:00,2.1006,2.104,2.096,2.1024,129077.0
2025-01-01 04:00:00,2.103,2.1085,2.0959,2.0982,233582.0
2025-01-01 05:00:00,2.0978,2.1441,2.096,2.1312,1181553.0
2025-01-01 06:00:00,2.1316,2.1426,2.1257,2.1392,955265.0
2025-01-01 07:00:00,2.1395,2.1395,2.1195,2.1204,537782.0
2025-01-01 08:00:00,2.12,2.1306,2.1043,2.1065,1068317.0
2025-01-01 09:00:00,2.1072,2.1126,2.0863,2.1018,1041773.0
2025-01-01 10:00:00,2.1015,2.114,2.1015,2.104,804719.0
2025-01-01 11:00:00,2.1044,2.1396,2.0969,2.1318,1231378.0
2025-01-01 12:00:00,2.132,2.1695,2.127,2.1635,2321336.0
2025-01-01 13:00:00,2.1633,2.1802,2.1532,2.1608,2223609.0
2025-01-01 14:00:00,2.1613,2.1813,2.1562,2.17,1592812.0
2025-01-01 15:00:00,2.1699,2.2293,2.1581,2.224,3119329.0
2025-01-01 16:00:00,2.2242,2.2792,2.218,2.2598,6869612.0
2025-01-01 17:00:00,2.2593,2.2609,2.2066,2.254,5626497.0
2025-01-01 18:00:00,2.255,2.3279,2.2436,2.3164,5851000.0
2025-01-01 19:00:00,2.3162,2.3367,2.2834,2.3128,6202741.0
2025-01-01 20:00:00,2.3126,2.3147,2.2915,2.3024,3026239.0
2025-01-01 21:00:00,2.3026,2.3316,2.2822,2.3172,4304386.0
2025-01-01 22:00:00,2.3163,2.3499,2.2939,2.3452,3262982.0
2025-01-01 23:00:00,2.345,2.3478,2.3064,2.3276,2236671.0
2025-01-02 00:00:00,2.3277,2.4483,2.325,2.3838,8132125.0
2025-01-02 01:00:00,2.384,2.4071,2.3672,2.3966,3183141.0
2025-01-02 02:00:00,2.3961,2.4117,2.3824,2.401,1935174.0
2025-01-02 03:00:00,2.4005,2.4261,2.3963,2.4198,1210873.0
2025-01-02 04:00:00,2.4203,2.4237,2.3942,2.3954,1535774.0
2025-01-02 05:00:00,2.397,2.397,2.3583,2.3676,1781262.0
2025-01-02 06:00:00,2.3679,2.3784,2.3387,2.3507,2631142.0
2025-01-02 07:00:00,2.3512,2.3703,2.3447,2.3644,1790049.0
2025-01-02 08:00:00,2.3645,2.3806,2.3645,2.3756,1157557.0
2025-01-02 09:00:00,2.3757,2.4067,2.3739,2.3976,1595448.0
2025-01-02 10:00:00,2.3975,2.4031,2.3811,2.3925,1279095.0
2025-01-02 11:00:00,2.3928,2.4142,2.3813,2.4013,1586407.0
2025-01-02 12:00:00,2.4011,2.4197,2.3861,2.4043,1884260.0
2025-01-02 13:00:00,2.4047,2.4115,2.3834,2.3884,1442624.0
2025-01-02 14:00:00,2.3885,2.4193,2.3627,2.4053,3671688.0
2025-01-02 15:00:00,2.405,2.4071,2.3764,2.4018,2092147.0
2025-01-02 16:00:00,2.402,2.4198,2.3919,2.4173,1676543.0
2025-01-02 17:00:00,2.4175,2.436,2.374,2.3935,2537763.0
2025-01-02 18:00:00,2.3935,2.4116,2.3835,2.4043,1238347.0
2025-01-02 19:00:00,2.4043,2.4121,2.3856,2.3856,866794.0
2025-01-02 20:00:00,2.3858,2.4,2.3555,2.3823,3864194.0
2025-01-02 21:00:00,2.3824,2.3915,2.3708,2.3843,1009416.0
