timestamp,open,high,low,close,volume
2025-03-27 21:00:00,0.03931000,0.08800000,0.03931000,0.07634000,2573865.00000000
2025-03-27 22:00:00,0.07648000,0.18155000,0.06805000,0.07079000,3335240.00000000
2025-03-27 23:00:00,0.07048000,0.07360000,0.06669000,0.06894000,1004240.00000000
2025-03-28 00:00:00,0.06896000,0.06909000,0.06213000,0.06313000,4112634.00000000
2025-03-28 01:00:00,0.06439000,0.06978000,0.06292000,0.06978000,1032203.00000000
2025-03-28 02:00:00,0.06881000,0.07290000,0.06428000,0.06446000,876351.00000000
2025-03-28 03:00:00,0.06383000,0.06708000,0.06332000,0.06579000,480895.00000000
2025-03-28 04:00:00,0.06557000,0.06563000,0.06184000,0.06373000,632244.00000000
2025-03-28 05:00:00,0.06370000,0.06374000,0.05922000,0.05995000,1529002.00000000
2025-03-28 06:00:00,0.05901000,0.06500000,0.05459000,0.05807000,1217314.00000000
2025-03-28 07:00:00,0.05930000,0.06031000,0.05732000,0.05784000,295580.00000000
2025-03-28 08:00:00,0.05761000,0.06126000,0.05761000,0.05942000,661338.00000000
2025-03-28 09:00:00,0.05940000,0.06003000,0.05777000,0.05850000,341673.00000000
2025-03-28 10:00:00,0.05889000,0.05930000,0.05744000,0.05747000,348997.00000000
2025-03-28 11:00:00,0.05787000,0.05832000,0.05497000,0.05591000,545388.00000000
2025-03-28 12:00:00,0.05629000,0.05638000,0.05302000,0.05470000,616180.00000000
2025-03-28 13:00:00,0.05470000,0.05494000,0.05366000,0.05389000,438405.00000000
2025-03-28 14:00:00,0.05414000,0.05586000,0.05316000,0.05569000,460780.00000000
2025-03-28 15:00:00,0.05586000,0.05868000,0.05576000,0.05652000,525756.00000000
2025-03-28 16:00:00,0.05641000,0.05703000,0.05429000,0.05462000,264993.00000000
2025-03-28 17:00:00,0.05472000,0.05844000,0.05457000,0.05754000,176035.00000000
2025-03-28 18:00:00,0.05697000,0.06000000,0.05532000,0.05650000,726310.00000000
2025-03-28 19:00:00,0.05642000,0.05642000,0.05357000,0.05439000,148947.00000000
2025-03-28 20:00:00,0.05470000,0.05497000,0.05341000,0.05406000,81325.00000000
2025-03-28 21:00:00,0.05376000,0.05672000,0.05337000,0.05548000,314926.00000000
2025-03-28 22:00:00,0.05548000,0.05595000,0.05521000,0.05588000,328445.00000000
2025-03-28 23:00:00,0.05588000,0.05599000,0.05477000,0.05531000,89223.00000000
2025-03-29 00:00:00,0.05491000,0.05545000,0.05390000,0.05463000,292707.00000000
2025-03-29 01:00:00,0.05426000,0.05505000,0.05208000,0.05233000,911078.00000000
2025-03-29 02:00:00,0.05249000,0.05394000,0.04966000,0.05123000,1433347.00000000
2025-03-29 03:00:00,0.05081000,0.05108000,0.04831000,0.04959000,1162779.00000000
2025-03-29 04:00:00,0.04939000,0.04939000,0.04728000,0.04845000,353847.00000000
2025-03-29 05:00:00,0.04746000,0.04753000,0.04529000,0.04646000,1274714.00000000
2025-03-29 06:00:00,0.04618000,0.04748000,0.04490000,0.04647000,422946.00000000
2025-03-29 07:00:00,0.04617000,0.04755000,0.04587000,0.04658000,186815.00000000
2025-03-29 08:00:00,0.04656000,0.04720000,0.04636000,0.04677000,254490.00000000
2025-03-29 09:00:00,0.04671000,0.04793000,0.04548000,0.04792000,964283.00000000
2025-03-29 10:00:00,0.04766000,0.05255000,0.04720000,0.05033000,1328812.00000000
2025-03-29 11:00:00,0.05063000,0.05208000,0.04879000,0.05002000,1658326.00000000
2025-03-29 12:00:00,0.05026000,0.05056000,0.04916000,0.04920000,375894.00000000
2025-03-29 13:00:00,0.04950000,0.05006000,0.04866000,0.04866000,187032.00000000
2025-03-29 14:00:00,0.04869000,0.04886000,0.04797000,0.04884000,194073.00000000
2025-03-29 15:00:00,0.04897000,0.05244000,0.04897000,0.05027000,537986.00000000
2025-03-29 16:00:00,0.05033000,0.05080000,0.04882000,0.04916000,229513.00000000
2025-03-29 17:00:00,0.04940000,0.05043000,0.04914000,0.04954000,37109.00000000
2025-03-29 18:00:00,0.04944000,0.05013000,0.04877000,0.04976000,96286.00000000
2025-03-29 19:00:00,0.05038000,0.05064000,0.04983000,0.04983000,14258.00000000
2025-03-29 20:00:00,0.05003000,0.05003000,0.04850000,0.04885000,100839.00000000
2025-03-29 21:00:00,0.04978000,0.04988000,0.04942000,0.04988000,111761.00000000
2025-03-29 22:00:00,0.04988000,0.04988000,0.04901000,0.04910000,143884.00000000
2025-03-29 23:00:00,0.04924000,0.05012000,0.04904000,0.04989000,53145.00000000
2025-03-30 00:00:00,0.04903000,0.04903000,0.04709000,0.04896000,692993.00000000
2025-03-30 01:00:00,0.04896000,0.04990000,0.04896000,0.04898000,33810.00000000
2025-03-30 02:00:00,0.04885000,0.04971000,0.04885000,0.04960000,35958.00000000
2025-03-30 03:00:00,0.04989000,0.05107000,0.04810000,0.04885000,690174.00000000
2025-03-30 04:00:00,0.04891000,0.05101000,0.04891000,0.05031000,146117.00000000
2025-03-30 05:00:00,0.05034000,0.05086000,0.04956000,0.04978000,179745.00000000
2025-03-30 06:00:00,0.04971000,0.05017000,0.04807000,0.04886000,209166.00000000
2025-03-30 07:00:00,0.04852000,0.04864000,0.04797000,0.04821000,40251.00000000
2025-03-30 08:00:00,0.04821000,0.04846000,0.04746000,0.04815000,145547.00000000
2025-03-30 09:00:00,0.04795000,0.04801000,0.04639000,0.04674000,151977.00000000
2025-03-30 10:00:00,0.04722000,0.04746000,0.04574000,0.04621000,200853.00000000
2025-03-30 11:00:00,0.04607000,0.04685000,0.04505000,0.04679000,601655.00000000
2025-03-30 12:00:00,0.04737000,0.04937000,0.04694000,0.04916000,537177.00000000
2025-03-30 13:00:00,0.04919000,0.04943000,0.04794000,0.04876000,222727.00000000
2025-03-30 14:00:00,0.04897000,0.04970000,0.04878000,0.04937000,84989.00000000
2025-03-30 15:00:00,0.04931000,0.05036000,0.04910000,0.05002000,169927.00000000
2025-03-30 16:00:00,0.04996000,0.05048000,0.04904000,0.05048000,65707.00000000
2025-03-30 17:00:00,0.04998000,0.05316000,0.04956000,0.05316000,304411.00000000
2025-03-30 18:00:00,0.05346000,0.05507000,0.05228000,0.05468000,696657.00000000
2025-03-30 19:00:00,0.05523000,0.05640000,0.05362000,0.05456000,469035.00000000
2025-03-30 20:00:00,0.05461000,0.05584000,0.05383000,0.05439000,427495.00000000
2025-03-30 21:00:00,0.05444000,0.05646000,0.05441000,0.05516000,230138.00000000
2025-03-30 22:00:00,0.05536000,0.05880000,0.05380000,0.05741000,399131.00000000
2025-03-30 23:00:00,0.05741000,0.05741000,0.05431000,0.05482000,156093.00000000
2025-03-31 00:00:00,0.05472000,0.05730000,0.05439000,0.05488000,313324.00000000
2025-03-31 01:00:00,0.05439000,0.05524000,0.05384000,0.05443000,343616.00000000
2025-03-31 02:00:00,0.05422000,0.05554000,0.05324000,0.05523000,182805.00000000
2025-03-31 03:00:00,0.05509000,0.05509000,0.05279000,0.05326000,102336.00000000
2025-03-31 04:00:00,0.05295000,0.05439000,0.05292000,0.05416000,225185.00000000
2025-03-31 05:00:00,0.05414000,0.05546000,0.05414000,0.05436000,132006.00000000
2025-03-31 06:00:00,0.05480000,0.05484000,0.05249000,0.05361000,259662.00000000
2025-03-31 07:00:00,0.05365000,0.05365000,0.05120000,0.05145000,1089594.00000000
2025-03-31 08:00:00,0.05145000,0.05247000,0.05103000,0.05182000,1227377.00000000
2025-03-31 09:00:00,0.05162000,0.05317000,0.05143000,0.05276000,431203.00000000
2025-03-31 10:00:00,0.05293000,0.05293000,0.05067000,0.05150000,433571.00000000
