timestamp,open,high,low,close,volume
2025-01-01 00:00:00,103.09,104.87,103.06,104.85,1390.245
2025-01-01 01:00:00,104.84,105.63,104.5,104.74,2223.897
2025-01-01 02:00:00,104.78,105.03,104.03,104.67,927.478
2025-01-01 03:00:00,104.67,104.7,104.08,104.09,455.226
2025-01-01 04:00:00,103.99,104.21,103.58,103.98,406.662
2025-01-01 05:00:00,103.99,105.12,103.93,105.05,734.852
2025-01-01 06:00:00,105.06,105.06,104.5,104.93,361.666
2025-01-01 07:00:00,104.86,104.86,103.98,103.98,340.062
2025-01-01 08:00:00,103.97,103.99,102.55,102.57,379.841
2025-01-01 09:00:00,102.67,103.17,101.86,102.69,1329.004
2025-01-01 10:00:00,102.7,103.14,102.53,102.61,510.236
2025-01-01 11:00:00,102.46,104.11,102.14,103.55,756.936
2025-01-01 12:00:00,103.59,104.69,103.35,104.62,625.994
2025-01-01 13:00:00,104.62,105.07,103.88,104.12,1951.649
2025-01-01 14:00:00,104.15,104.76,103.44,104.51,2637.913
2025-01-01 15:00:00,104.57,104.96,103.51,104.68,1221.538
2025-01-01 16:00:00,104.74,105.91,104.61,105.02,2429.163
2025-01-01 17:00:00,105.12,105.12,103.78,104.62,2607.48
2025-01-01 18:00:00,104.62,106.46,103.86,106.34,1485.602
2025-01-01 19:00:00,106.46,107.03,104.72,107.01,2911.76
2025-01-01 20:00:00,106.99,107.93,105.59,105.89,4114.428
2025-01-01 21:00:00,105.8,106.05,104.99,105.26,1007.233
2025-01-01 22:00:00,105.28,105.28,104.58,104.83,1422.324
2025-01-01 23:00:00,104.93,105.28,104.49,104.99,1176.356
2025-01-02 00:00:00,105.03,107.84,104.85,107.29,3344.319
2025-01-02 01:00:00,107.29,107.81,106.1,106.52,1615.795
2025-01-02 02:00:00,106.54,106.68,105.7,105.87,924.21
2025-01-02 03:00:00,105.89,106.23,105.43,105.43,673.705
2025-01-02 04:00:00,105.44,106.94,105.28,106.14,1400.412
2025-01-02 05:00:00,106.17,106.43,105.48,105.58,981.928
2025-01-02 06:00:00,105.64,106.07,105.27,105.84,1230.96
2025-01-02 07:00:00,105.84,106.02,105.52,105.89,1359.48
2025-01-02 08:00:00,105.9,106.33,105.47,106.17,1136.931
2025-01-02 09:00:00,106.16,106.9,106.01,106.77,2541.927
2025-01-02 10:00:00,106.77,106.77,106.24,106.69,1271.258
2025-01-02 11:00:00,106.63,106.72,105.8,106.23,2252.572
2025-01-02 12:00:00,106.42,106.75,106.02,106.54,954.066
2025-01-02 13:00:00,106.62,107.78,106.41,107.24,2613.238
2025-01-02 14:00:00,107.3,108.61,106.1,107.12,2778.563
2025-01-02 15:00:00,107.14,107.25,105.78,106.19,1824.872
2025-01-02 16:00:00,106.21,106.8,105.55,106.26,2281.51
2025-01-02 17:00:00,106.17,107.0,104.74,105.17,3041.429
2025-01-02 18:00:00,105.21,105.73,104.98,105.56,1827.563
2025-01-02 19:00:00,105.5,105.85,104.99,105.03,843.165
2025-01-02 20:00:00,105.03,105.45,104.66,104.9,2146.911
2025-01-02 21:00:00,104.89,105.47,104.54,105.35,1736.345
2025-01-02 22:00:00,105.3,105.55,104.8,105.27,1326.682
2025-01-02 23:00:00,105.26,105.47,105.0,105.05,388.762
2025-01-03 00:00:00,105.1,105.94,105.1,105.19,1899.989
2025-01-03 01:00:00,105.2,105.85,104.79,105.58,576.64
2025-01-03 02:00:00,105.68,106.73,105.4,106.26,1270.386
